hostname,ContextSwitchesPerSecond,AbstractionLayer,iface,iface_speed,IPTAB_activated,IPTAB_complexity,IPTAB_maxRules,IPTAB_RX_bytes,IPTAB_RX_packets,IPTAB_TX_bytes,IPTAB_TX_packets,OVS_activated,OVS_complexity,OVS_maxRules,OVS_RX_bytes,OVS_RX_dropped,OVS_RX_packets,OVS_TX_bytes,OVS_TX_dropped,OVS_TX_packets,TC_activated,TC_queueDiscipline,TC_queueLenght,TC_complexity,TC_current_bwd_guaranteed,TC_maxRules,TC_RX_bytes,TC_RX_dropped,TC_RX_packets,TC_TX_bytes,TC_TX_dropped,TC_TX_packets,encapsulationLayer,encapsulationType1,encapsulationType2,sense,l3Proto,dstIP,macSrc,macDst,l4Proto,tos,outTos,dstPort,state,totalpktCount,totalBits,packetSize,programmableTechnology,activatedRuleTimeSecs,averageMatchedBytes,averageMatchedPackets,currentMatchedBytesPerPeriod,currentMatchedPacketsPerPeriod,lastMatchedTime,ruleComplexity,totalMatchedBytes,totalMatchedPackets,actionType,actionName,IPTAB_MIN_CRR_currentMatchedPacketsPerPeriod,IPTAB_MAX_CRR_currentMatchedPacketsPerPeriod,IPTAB_MIN_TOTAL_totalMatchedPackets,IPTAB_MAX_TOTAL_totalMatchedPackets,IPTAB_numberRulesActivatedTotal,IPTAB_MEAN_CRR,IPTAB_MEDIAN_CRR,IPTAB_ST_CRR,IPTAB_Q1_CRR,IPTAB_Q3_CRR,IPTAB_MEAN_TOTAL,IPTAB_MEDIAN_TOTAL,IPTAB_ST_TOTAL,IPTAB_Q1_TOTAL,IPTAB_Q3_TOTAL,OVS_MIN_CRR_currentMatchedPacketsPerPeriod,OVS_MAX_CRR_currentMatchedPacketsPerPeriod,OVS_MIN_TOTAL_totalMatchedPackets,OVS_MAX_TOTAL_totalMatchedPackets,OVS_numberRulesActivatedTotal,OVS_MEAN_CRR,OVS_MEDIAN_CRR,OVS_ST_CRR,OVS_Q1_CRR,OVS_Q3_CRR,OVS_MEAN_TOTAL,OVS_MEDIAN_TOTAL,OVS_ST_TOTAL,OVS_Q1_TOTAL,OVS_Q3_TOTAL,TC_MIN_CRR_currentMatchedPacketsPerPeriod,TC_MAX_CRR_currentMatchedPacketsPerPeriod,TC_MIN_TOTAL_totalMatchedPackets,TC_MAX_TOTAL_totalMatchedPackets,TC_numberRulesActivatedTotal,TC_MEAN_CRR,TC_MEDIAN_CRR,TC_ST_CRR,TC_Q1_CRR,TC_Q3_CRR,TC_MEAN_TOTAL,TC_MEDIAN_TOTAL,TC_ST_TOTAL,TC_Q1_TOTAL,TC_Q3_TOTAL,timestamp
EDGE-IAAS-0-COMPUTE-1,0,0,eth0,10000000000,True,8.0,4096.0,2104094.0,11504.0,27143643.0,40322.0,True,4,16384,28824,0,106,9627896,0,31078,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3479,7124992,256.0,IPTABLES,117.0,36537.00854700855,105.5982905982906,34946,101,0.0,13,4274830,12355,INSERT,DROP,98,101,12355,12539,2,99.5,99.5,1.5,99.5,99.5,12447.0,12447.0,92.0,12447.0,12447.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694795290.7039907
EDGE-IAAS-0-COMPUTE-1,8,0,eth0,10000000000,True,8.0,4096.0,618082.0,3888.0,11144636.0,17497.0,True,4,16384,132428,0,680,2675826,0,14729,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3169,3245056,128.0,IPTABLES,13.0,12174.46153846154,55.84615384615385,9374,43,0.0,13,158268,726,INSERT,DROP,43,49,726,760,2,46.0,46.0,3.0,46.0,46.0,743.0,743.0,17.0,743.0,743.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694789704.91013
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,34448994,0,32086,375138,0,676,True,noqueue,1000,8,0,4096,27154068.0,25422.0,25548.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8037,65773968,1023.0,TC,111.0,60379.6036036036,56.74774774774775,57456,54,0.0,3,6702136,6299,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,54,6268,6300,4,51.75,52.0,2.277608394786075,49.5,54.0,6286.75,6289.5,13.442005058770064,6274.0,6299.5,1689796297.0
EDGE-IAAS-0-COMPUTE-1,6,0,eth0,10000000000,True,8.0,4096.0,1108724.0,7396.0,20547825.0,20113.0,True,4,16384,67580,0,224,4697260,0,15176,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,4559,9336832,256.0,IPTABLES,61.0,18326.65573770492,52.967213114754095,17992,52,0.0,13,1117926,3231,INSERT,DROP,52,58,3159,3231,2,55.0,55.0,3.0,55.0,55.0,3195.0,3195.0,36.0,3195.0,3195.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694793097.691368
EDGE-IAAS-0-COMPUTE-1,9,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,752904,0,8535,42490,0,390,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2079,565488,34.0,OVS,8.0,6567.0,74.625,4400,50,0.0,5,52536,597,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,75,553,669,4,62.25,62.0,12.255100978776143,50.0,74.5,609.5,608.0,41.7702046918614,575.0,644.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689855907.0
EDGE-IAAS-0-COMPUTE-2,4,0,eth0,10000000000,True,8.0,4096.0,1218935.0,5966.0,24803059.0,25448.0,True,4,16384,488710,0,887,12102732,0,21416,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3133,12832768,512.0,IPTABLES,45.0,32120.044444444444,53.355555555555554,31906,53,0.0,13,1445402,2401,INSERT,DROP,53,59,2395,2401,2,56.0,56.0,3.0,56.0,56.0,2398.0,2398.0,3.0,2398.0,2398.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694797944.522461
EDGE-IAAS-0-COMPUTE-1,3,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2079677,0,23603,22876,0,210,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12126,3322632,34.0,OVS,76.0,9999.578947368422,113.63157894736842,8800,100,0.0,5,759968,8636,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,149,8636,8702,2,124.5,124.5,24.5,124.5,124.5,8669.0,8669.0,33.0,8669.0,8669.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689851878.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,1000319,0,5520,19102,0,108,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5572,5705728,128.0,OVS,72.0,9961.972222222224,54.73611111111112,8918,49,0.0,5,717262,3941,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,3941,3941,1,49.0,49.0,0.0,49.0,49.0,3941.0,3941.0,0.0,3941.0,3941.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689847257.0
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,8122593,0,26302,191780,0,644,True,noqueue,1000,8,0,4096,4139892.0,7956.0,14005.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6524,13361152,256.0,TC,35.0,16652.114285714284,56.25714285714286,15392,52,0.0,3,582824,1969,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,60,479,3524,4,53.25,52.5,4.322904116447646,50.0,56.5,1996.0,1990.5,1076.6914599828494,1224.0,2768.0,1689799769.0
EDGE-IAAS-0-COMPUTE-2,9,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,9819012,0,31773,114548,0,423,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8024,16433152,256.0,OVS,101.0,19539.20792079208,63.02970297029703,22940,74,0.0,5,1973460,6366,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,74,6330,6393,4,55.75,50.0,10.54454835448157,49.5,62.0,6364.0,6366.5,22.41651177145989,6348.0,6380.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857194.0
EDGE-IAAS-0-COMPUTE-1,4,0,eth0,10000000000,True,8.0,4096.0,2097788.0,9426.0,38245284.0,66461.0,True,4,16384,852498,0,2717,18965922,0,61289,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7523,15407104,256.0,IPTABLES,3.0,23297.33333333333,67.33333333333333,16608,48,0.0,13,69892,202,INSERT,DROP,48,57,123,202,2,52.5,52.5,4.5,52.5,52.5,162.5,162.5,39.5,162.5,162.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694792698.5109923
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,10062733,0,9398,88668,0,169,True,noqueue,1000,8,0,4096,3758379.0,3532.0,3536.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9204,75399168,1024.0,TC,32.0,117139.75,110.09375,109592,103,0.0,3,3748472,3523,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,103,3523,3523,1,103.0,103.0,0.0,103.0,103.0,3523.0,3523.0,0.0,3523.0,3523.0,1689792026.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,6563279,0,36115,100732,0,527,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3666,3753984,128.0,OVS,30.0,26565.93333333333,145.96666666666667,18200,100,0.0,5,796978,4379,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,150,4206,4439,4,125.0,125.0,25.0,100.0,150.0,4315.25,4308.0,96.74289379587526,4221.5,4409.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689855023.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,18683106,0,17399,89386,0,178,True,noqueue,1000,8,0,4096,12060392.0,11334.0,11342.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,17199,140894208,1024.0,TC,105.0,114486.4,107.6,108528,102,0.0,3,12021072,11298,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,102,11298,11298,1,102.0,102.0,0.0,102.0,102.0,11298.0,11298.0,0.0,11298.0,11298.0,1689792081.0
EDGE-IAAS-0-COMPUTE-1,3,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7508569,0,7026,51900,0,108,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7192,58916864,1024.0,OVS,34.0,121655.4705882353,112.8529411764706,107800,100,0.0,5,4136286,3837,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,3837,3837,1,100.0,100.0,0.0,100.0,100.0,3837.0,3837.0,0.0,3837.0,3837.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689849148.0
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3214723,0,17700,37494,0,213,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8522,8728568,128.0,OVS,130.0,10136.0,55.69230769230769,8918,49,0.0,5,1317680,7240,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,50,7237,7240,2,49.5,49.5,0.5,49.5,49.5,7238.5,7238.5,1.5,7238.5,7238.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689851379.0
EDGE-IAAS-0-COMPUTE-2,2,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,5724946,0,31496,37100,0,215,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,15154,15517696,128.0,OVS,115.0,20157.68695652174,110.75652173913043,18200,100,0.0,5,2318134,12737,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,12734,12737,2,100.0,100.0,0.0,100.0,100.0,12735.5,12735.5,1.5,12735.5,12735.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689852206.0
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7409216,0,6942,88598,0,175,True,noqueue,1000,8,0,4096,4170394.0,3919.0,3925.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6553,53682176,1024.0,TC,72.0,57515.11111111111,54.05555555555556,64904,61,0.0,3,4141088,3892,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,61,3892,3892,1,61.0,61.0,0.0,61.0,61.0,3892.0,3892.0,0.0,3892.0,3892.0,1689789656.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,17402784,0,30873,197926,0,418,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7512,30755832,512.0,OVS,99.0,34508.84848484849,60.96969696969697,42450,75,0.0,5,3416376,6036,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,75,5940,6036,4,62.25,62.5,12.754901018824098,49.5,75.0,5990.75,5993.5,35.00982005095142,5961.0,6020.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857788.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7507511,0,24317,191316,0,640,True,noqueue,1000,8,0,4096,3670972.0,6372.0,12419.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6035,12359680,256.0,TC,29.0,16096.275862068966,54.37931034482759,16576,56,0.0,3,466792,1577,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,59,105,3079,4,55.0,55.5,3.24037034920393,52.5,57.5,1590.5,1589.0,1051.5030908180918,841.0,2340.0,1689799764.0
EDGE-IAAS-0-COMPUTE-2,9,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,4029329,0,22194,71404,0,393,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5524,5661152,128.0,OVS,64.0,11275.46875,61.953125,8918,49,0.0,5,721630,3965,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,74,3831,3965,4,55.75,50.0,10.54454835448157,49.5,62.0,3909.0,3920.0,50.6507650485163,3865.5,3952.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689856554.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,3132449,0,35548,56804,0,523,True,noqueue,1000,8,0,4096,2157829.0,28803.0,29132.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8482,2307104,34.0,TC,127.0,4193.527559055118,56.669291338582674,4440,60,0.0,3,532578,7197,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,72,7149,7250,4,63.0,62.0,5.916079783099616,58.0,68.0,7197.0,7194.5,35.83992187491485,7170.5,7223.5,1689794504.0
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,17719544,0,16553,208754,0,397,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,4094,33529856,1024.0,OVS,35.0,78663.2,72.97142857142858,53900,50,0.0,5,2753212,2554,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,50,2554,2659,4,49.75,50.0,0.4330127018922193,49.5,50.0,2597.75,2589.0,38.140365755980895,2571.5,2624.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689868834.0
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,1379466,0,7608,19678,0,116,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7521,7703952,128.0,OVS,111.0,10000.162162162162,54.94594594594594,9100,50,0.0,5,1110018,6099,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,6099,6099,1,50.0,50.0,0.0,50.0,50.0,6099.0,6099.0,0.0,6099.0,6099.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689847288.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,4528216,0,14663,76472,0,258,True,noqueue,1000,8,0,4096,844192.0,2829.0,2852.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,7184,14714880,256.0,TC,10.0,38480.0,130.0,34040,115,0.0,3,384800,1300,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,115,1300,1334,2,111.5,111.5,3.5,111.5,111.5,1317.0,1317.0,17.0,1317.0,1317.0,1689792608.0
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,7756493,0,25081,57066,0,203,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12192,24963056,256.0,OVS,82.0,35551.70731707317,114.6829268292683,31000,100,0.0,5,2915240,9404,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100,9379,9404,2,100.0,100.0,0.0,100.0,100.0,9391.5,9391.5,12.5,9391.5,9391.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689852600.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,11460049,0,20356,196956,0,403,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5077,20795392,512.0,OVS,56.0,35607.46428571428,62.910714285714285,28300,50,0.0,5,1994018,3523,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,50,3475,3523,4,43.75,50.0,10.825317547305485,37.5,50.0,3498.75,3498.5,20.20365066021485,3479.0,3518.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689857751.0
EDGE-IAAS-0-COMPUTE-2,5,0,eth7,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,30912889,0,28763,104002,0,215,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,14171,116088832,1024.0,OVS,97.0,123192.06185567012,114.27835051546391,107800,100,0.0,5,11949630,11085,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,151,11082,11085,2,125.5,125.5,25.5,125.5,125.5,11083.5,11083.5,1.5,11083.5,11083.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689853334.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,1411581,0,16010,22478,0,208,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8021,2193312,34.0,OVS,113.0,4993.41592920354,56.743362831858406,4400,50,0.0,5,564256,6412,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,6412,6414,2,50.0,50.0,0.0,50.0,50.0,6413.0,6413.0,1.0,6413.0,6413.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689851670.0
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,31232158,0,29100,370518,0,664,True,noqueue,1000,8,0,4096,23768364.0,22240.0,22364.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7038,57655296,1024.0,TC,98.0,60691.42857142857,57.04081632653061,56392,53,0.0,3,5947760,5590,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,56,5529,5590,4,53.25,53.0,1.7853571071357126,52.0,54.5,5561.75,5564.0,25.8879798362097,5536.5,5587.0,1689796285.0
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,10000000000,False,0.0,0.0,0.0,0.0,0.0,0.0,True,4,16384,2642740,0,29991,44022,0,416,True,noqueue,1000,8,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0.0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7033,1914136,34.0,OVS,91.0,5463.736263736264,62.08791208791209,4400,50,0.0,5,497200,5650,INSERT,DROP,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,50,5650,5772,4,49.5,49.5,0.5,49.0,50.0,5730.5,5750.0,47.341841958250846,5699.5,5761.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689855986.0
