hostname,ContextSwitchesPerSecond,AbstractionLayer,iface,IPTAB_activated,IPTAB_estimatedDevicePortSpeed,IPTAB_complexity,IPTAB_maxRules,IPTAB_RX_bytes,IPTAB_RX_packets,IPTAB_TX_bytes,IPTAB_TX_packets,OVS_activated,OVS_estimatedDevicePortSpeed,OVS_complexity,OVS_maxRules,OVS_RX_bytes,OVS_RX_dropped,OVS_RX_packets,OVS_TX_bytes,OVS_TX_dropped,OVS_TX_packets,TC_activated,TC_queueDiscipline,TC_queueLenght,TC_currentCombinedQueues,TC_currentRxQueues,TC_currentTxQueues,TC_estimatedDevicePortSpeed,TC_complexity,TC_current_bwd_guaranteed,TC_maxRules,TC_RX_bytes,TC_RX_dropped,TC_RX_packets,TC_TX_bytes,TC_TX_dropped,TC_TX_packets,encapsulationLayer,encapsulationType1,encapsulationType2,sense,l3Proto,dstIP,macSrc,macDst,l4Proto,tos,outTos,dstPort,state,totalpktCount,totalBits,packetSize,sumInterPacketLagNS,lastInterPacketRate,programmableTechnology,activatedRuleTimeSecs,averageMatchedBytes,averageMatchedPackets,currentMatchedBytesPerPeriod,currentMatchedPacketsPerPeriod,lastMatchedTime,ruleComplexity,totalMatchedBytes,totalMatchedPackets,actionType,actionName,IPTAB_numberRulesActivatedTotal,OVS_numberRulesActivatedTotal,TC_numberRulesActivatedTotal,target
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,1547004.0,6831.0,42597175.0,29978.0,True,10000000000,20,16384,635378,0,1103,27463078,0,25529.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6050,49561600,1024.0,0,0,IPTABLES,9.0,62260.22222222222,55.888888888888886,62384,56,0.0,13,560342,503,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,15762800.0,28051.0,28570.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5580,22855680,512.0,0,0,TC,58.0,67001.37931034483,121.3793103448276,66792,121,0.0,3,3886080,7040,INSERT,DROP,0.0,0,4,TC
EDGE-IAAS-0-COMPUTE-1,2,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,7395873,0,13124,84124,0,172.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3761326.0,6813.0,6818.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12144,49739160,512.0,0,0,TC,62.0,59713.93548387097,108.1774193548387,59616,108,0.0,3,3702264,6707,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-1,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,34730828,0,32311,105518,0,220.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,16184,132489216,1023.0,0,0,OVS,114.0,123724.1403508772,114.7719298245614,161700,150,0.0,5,14104552,13084,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-2,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,12752821,0,70128,101856,0,545.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,10829,11088896,128.0,0,0,OVS,96.0,24331.125,133.6875,18200,100,0.0,5,2335788,12834,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,1449911.0,9428.0,25542351.0,39932.0,True,10000000000,20,16384,260682,0,1325,6294266,0,34627.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3111,3185664,128.0,0,0,IPTABLES,107.0,11474.542056074766,52.63551401869159,10900,50,0.0,13,1227776,5632,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,8,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,9202874,0,29782,114212,0,415.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7529,15419392,256.0,0,0,OVS,93.0,19563.33333333333,63.10752688172043,15190,49,0.0,5,1819390,5869,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,41084178,0,72718,393390,0,757.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,25970752.0,38126.0,47078.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9944,40730624,512.0,0,0,TC,115.0,56448.0,102.2608695652174,0,0,10.0,3,6491520,11760,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-1,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,4459218,0,7974,195748,0,383.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2066,8462336,512.0,0,0,OVS,2.0,88296.0,156.0,41884,74,0.0,5,176592,312,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,2747550.0,9979.0,143304414.0,117596.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,12630,103464960,1024.0,0,0,IPTABLES,12.0,129409.66666666669,116.16666666666669,108058,97,0.0,13,1552916,1394,INSERT,DROP,2.0,0,0,TC
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,True,10000000000,400,4096,940000.0,6474.0,14300000.0,16545.0,True,10000000000,20,16384,48172,0,439,1085372,0,12342.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,1305585.0,0.0,9671.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,3087,839664,34.0,0,0,IPTABLES,62.0,6598.0,53.21,6572,53,0.0,13,409076,3299,INSERT,DROP,3170.0,18861,4478,IPTABLES
EDGE-IAAS-0-COMPUTE-1,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,3987681,0,3758,45304,0,93.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,832048.0,782.0,782.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3567,29153264,1022.0,0,0,TC,14.0,60268.0,56.642857142857146,60648,57,0.0,3,843752,793,INSERT,DROP,0.0,0,1,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,4719747,0,15287,96738,0,326.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2809718.0,9434.0,9500.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7511,15382528,256.0,0,0,TC,89.0,15744.539325842698,53.19101123595506,15096,51,0.0,3,1401264,4734,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1294585,0,14681,36060,0,327.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,629992.0,8472.0,8505.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7039,1914608,34.0,0,0,TC,78.0,3997.897435897436,54.02564102564103,4070,55,0.0,3,311836,4214,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,1032317.0,5965.0,25962916.0,16134.0,True,10000000000,20,16384,172880,0,308,12831668,0,11924.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000011101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3071,25157632,1024.0,0,0,IPTABLES,58.0,58619.44827586207,52.62068965517241,61270,55,0.0,13,3399928,3052,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,8,0,eth0,True,10000000000,400,4096,814352.0,3522.0,16812029.0,113924.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,6443460.0,35797.0,35797.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,19122,4895232,32.0,0,0,IPTABLES,89.0,13716.08989,112.4269663,13054,107,0.0,13,1166442,9561,INSERT,DROP,1.0,0,3628,IPTABLES
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,3071941.0,10985.0,158380467.0,130082.0,True,10000000000,20,16384,1514146,0,2587,133103136,0,123588.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12531,102653952,1024.0,0,0,IPTABLES,27.0,123158.88888888888,110.55555555555556,123654,111,0.0,13,3325290,2985,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,9,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,2130300,6575,6575,53851,62,157.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,6073381.0,27357.0,60793.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,ACTIVE,18056,36978688,256.0,0,0,TC,83.0,33676.24096,113.7710843,31968,108,0.0,3,2672288,9028,INSERT,DROP,0.0,15927,3783,TC
EDGE-IAAS-0-COMPUTE-2,1,0,eth0,True,10000000000,400,4096,1966729.0,7102.0,113752998.0,94485.0,True,10000000000,20,16384,1195870,0,2051,98533636,0,91496.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,9671,79224832,1024.0,0,0,IPTABLES,18.0,123715.88888888888,111.05555555555556,129224,116,0.0,13,2226886,1999,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,5,0,eth0,True,10000000000,400,4096,1216980.0,6735.0,29553027.0,52582.0,True,10000000000,20,16384,301312,0,974,15224494,0,49157.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6325,12953600,256.0,0,0,IPTABLES,56.0,37089.96428571428,107.19642857142856,34254,99,0.0,13,2077038,6003,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,5,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,25778582,0,24039,206518,0,405.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6053,49586176,1024.0,0,0,OVS,72.0,66880.91666666667,62.04166666666666,80850,75,0.0,5,4815426,4467,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,0,0,eth0,True,10000000000,400,4096,903945.0,5025.0,35017746.0,24927.0,True,10000000000,20,16384,249390,0,435,23101746,0,21451.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,9249,75767808,1024.0,0,0,IPTABLES,17.0,120443.0588235294,108.11764705882354,114742,103,0.0,13,2047532,1838,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,1859753.0,8921.0,35233209.0,61465.0,True,10000000000,20,16384,795546,0,2545,17469610,0,56457.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6119,12531712,256.0,0,0,IPTABLES,20.0,18908.9,54.65,18338,53,0.0,13,378178,1093,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1236499,0,14023,22182,0,205.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7028,1917416,34.0,0,0,OVS,95.0,4977.094736842106,56.55789473684211,4400,50,0.0,5,472824,5373,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,4356687,0,23974,37040,0,208.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11130,11398144,128.0,0,0,OVS,77.0,20691.272727272728,113.68831168831169,27300,150,0.0,5,1593228,8754,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth0,True,10000000000,400,4096,2194430.0,10291.0,59920642.0,41748.0,True,10000000000,20,16384,836600,0,1442,38813676,0,36066.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3095,25354240,1024.0,0,0,IPTABLES,126.0,52145.80952380953,46.80952380952381,0,0,13.0,13,6570372,5898,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,1,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,22499090,0,72678,146644,0,512.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18130,37130240,256.0,0,0,OVS,120.0,35112.666666666664,113.26666666666668,0,0,15.0,5,4213520,13592,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,757241,0,8583,6792,0,60.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,8196,2240912,34.0,0,0,OVS,51.0,9633.411764705885,109.47058823529412,8800,100,0.0,5,491304,5583,INSERT,DROP,0.0,1,0,OVS
EDGE-IAAS-0-COMPUTE-1,8,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,1756880,0,9704,70432,0,377.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,2052,2100224,128.0,0,0,OVS,12.0,12709.666666666666,69.83333333333333,13650,75,0.0,5,152516,838,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,22660026,0,21138,333806,0,596.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,15735428.0,14692.0,14804.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5057,41426944,1024.0,0,0,TC,65.0,60664.36923076923,57.01538461538462,58520,55,0.0,3,3943184,3706,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,12896436,0,12052,104468,0,212.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,6086,49856512,1024.0,0,0,OVS,77.0,61950.0,57.46753246753247,79772,74,0.0,5,4770150,4425,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,1725594.0,6580.0,34898778.0,42867.0,True,10000000000,20,16384,956434,0,1737,22247832,0,39384.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3188,13058048,512.0,0,0,IPTABLES,35.0,32714.4,54.34285714285714,30100,50,0.0,13,1145004,1902,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,6603527,0,36322,81368,0,428.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2994094.0,17787.0,17825.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18099,18533376,128.0,0,0,TC,95.0,15701.810526315789,93.46315789473684,0,0,11.0,3,1491672,8879,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth0,True,10000000000,400,4096,2985848.0,11034.0,105011147.0,147781.0,True,10000000000,20,16384,1681462,0,3031,80074658,0,141593.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,12423,50884608,512.0,0,0,IPTABLES,53.0,64925.1320754717,107.8490566037736,24080,40,0.0,13,3441032,5716,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,14667818,0,47405,145480,0,494.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,7352,15050120,256.0,0,0,OVS,54.0,43830.55555555556,141.38888888888889,31000,100,0.0,5,2366850,7635,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,6,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,19776952,44834,49816,262131,133,667.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,2965436.0,12272.0,37187.0,0,0,0,1,gtp,0,INGRESS,0.0,1.01011e+31,0.0,0.0,17,0,0.0,80,DROPPED,9818,20107264,256.0,0,0,TC,88.0,17992.09091,60.78409091,16280,55,0.0,3,1453064,4909,INSERT,DROP,0.0,6275,1498,TC
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,38859165,0,36188,335336,0,622.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,31326152.0,27797.0,29483.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8992,73628704,1024.0,0,0,TC,146.0,53615.39726027397,50.39041095890411,0,0,15.0,3,7827848,7357,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,5,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,24444339,0,22759,103580,0,209.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,11177,91561984,1024.0,0,0,OVS,72.0,124014.91666666669,115.04166666666669,162778,151,0.0,5,8929074,8283,INSERT,DROP,0.0,2,0,OVS
EDGE-IAAS-0-COMPUTE-2,4,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,21963269,0,20492,205916,0,397.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,5079,41607168,1024.0,0,0,OVS,57.0,66590.14035087719,61.77192982456141,53900,50,0.0,5,3795638,3521,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,3,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,41084178,0,72718,393390,0,757.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,25970752.0,38126.0,47078.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,9944,40730624,512.0,0,0,TC,112.0,57960.0,105.0,0,0,7.0,3,6491520,11760,INSERT,DROP,0.0,0,4,OVS
EDGE-IAAS-0-COMPUTE-2,9,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,38820334,0,36152,210722,0,427.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,8985,73605120,1024.0,0,0,OVS,126.0,62233.11111111111,57.73015873015873,0,0,11.0,5,7841372,7274,INSERT,DROP,0.0,4,0,OVS
EDGE-IAAS-0-COMPUTE-1,0,0,eth0,True,10000000000,400,4096,1271847.0,7448.0,34850861.0,62464.0,True,10000000000,20,16384,332772,0,1074,18046436,0,58266.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000101101101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,12253,25094144,256.0,0,0,IPTABLES,23.0,37337.91304347826,107.91304347826087,35638,103,0.0,13,858772,2482,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,True,10000000000,400,4096,1130854.0,6079.0,21505629.0,29796.0,True,10000000000,20,16384,156656,0,502,8077670,0,26079.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,12199,24983552,256.0,0,0,IPTABLES,5.0,43803.6,126.6,36330,105,0.0,13,219018,633,INSERT,DROP,2.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,2,0,eth0,True,10000000000,400,4096,990261.0,5154.0,27716069.0,35280.0,True,10000000000,20,16384,317896,0,592,17748296,0,31394.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,3941,16142336,512.0,0,0,IPTABLES,38.0,66568.52631578948,110.57894736842104,65016,108,0.0,13,2529604,4202,INSERT,DROP,4.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,10347371,0,33441,77640,0,273.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,8008296.0,27006.0,27066.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,16132,33038336,256.0,0,0,TC,124.0,32254.451612903227,108.96774193548389,27824,94,0.0,3,3999552,13512,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,6,0,eth6,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,3439846.0,37509.0,46462.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100001001101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,10470,2857120,34.0,0,0,TC,89.0,7138.08988764045,96.46067415730336,0,0,18.0,3,635290,8585,INSERT,DROP,0.0,0,4,TC
EDGE-IAAS-0-COMPUTE-2,2,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,False,0,20,16384,0,0,0,0,0,0.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,883984.0,11932.0,11940.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000100001101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,18084,4919120,34.0,0,0,TC,114.0,7745.333333333333,104.66666666666669,0,0,1.0,3,882968,11932,INSERT,DROP,0.0,0,1,TC
EDGE-IAAS-0-COMPUTE-2,9,0,eth0,True,10000000000,400,4096,1025741.0,6858.0,21902156.0,85757.0,True,10000000000,20,16384,198754,0,1790,7342596,0,83467.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100001010001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,6387,1737264,34.0,0,0,IPTABLES,38.0,13643.263157894737,110.02631578947368,13392,108,0.0,13,518444,4181,INSERT,DROP,3.0,0,0,OVS
EDGE-IAAS-0-COMPUTE-2,3,0,eth7,False,0,400,4096,0.0,0.0,0.0,0.0,True,10000000000,20,16384,4883115,0,26868,80650,0,419.0,True,noqueue,1000,0,0,1,10000000000,26,0,4096,1521818.0,9029.0,9061.0,0,0,0,1,gtp,0,INGRESS,0.0,10101100000110001101111011111110,0.0,0.0,17,0,0.0,80,ACTIVE,13175,13491200,128.0,0,0,TC,41.0,18180.878048780487,108.21951219512196,17472,104,0.0,3,745416,4437,INSERT,DROP,0.0,0,2,OVS
EDGE-IAAS-0-COMPUTE-1,1,0,eth0,True,10000000000,400,4096,1163845.0,8382.0,20696800.0,22511.0,False,0,20,16384,0,0,0,0,0,0.0,False,0,0,0,0,0,0,26,0,4096,0.0,0.0,0.0,0,0,0,2,vxlan,gtp,EGRESS,0.0,10101100000010101101111011111110,0.0,0.0,17,0,0.0,80,DROPPED,3135,3210240,128.0,0,0,IPTABLES,103.0,11479.922330097088,52.66019417475728,11118,51,0.0,13,1182432,5424,INSERT,DROP,2.0,0,0,IPTABLES
